	event_date	year	month	day	weekday	disorder_type	event_type	sub_event_type	actor1	assoc_actor_1	inter1	actor2	assoc_actor_2	inter2	interaction	civilian_targeting	location	latitude	longitude	source	source_scale	label	category	class	name	notes11	notes	fatalities	timestamp	population_1km	crowd_size_class	crowd_size	crowd_size_w_n	with_vehicles
1045	2021-04-29	2021	4	29	Thu	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Mitte	52.5177	13.4024	Berliner Morgenpost	Subnational		Local	Culture	preservation of youth center Potse	people protested in Berlin - Mitte (Berlin), on the forecourt of the Volksbuhne, with a banner in solidarity with the youth center 'Potse' and against its eviction.	On 29 April 2021, people protested in Berlin - Mitte (Berlin), on the forecourt of the Volksbuhne, with a banner in solidarity with the youth center 'Potse' and against its eviction.	0	1701200406	23769	3	200.0	NaN	
1046	2021-04-28	2021	4	28	Wed	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Charlottenburg-Wilmersdorf	52.5079	13.2639	Berliner Morgenpost	Subnational		Local	Housing	against Deutsche Wohnen and rising rents	people protested in Berlin - Charlottenburg-Wilmersdorf (Berlin), in front of the real estate company Deutsche Wohnen to protest against it and additional payment claims by the company.	On 28 April 2021, people protested in Berlin - Charlottenburg-Wilmersdorf (Berlin), in front of the real estate company Deutsche Wohnen to protest against it and additional payment claims by the company.	0	1701200406	5211	3	200.0	NaN	
1047	2021-04-26	2021	4	26	Mon	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Mitte	52.5177	13.4024	Redaktionsnetzwerk Deutschland; RIAS	New media-National		Health	Coronavirus	Corona Measurements	coronavirus deniers protested at the Brandenburger Tor in Berlin - Mitte against the coronavirus protection measures. Near the demonstration site several coronavirus deniers verbally hassled journalists. No physical scuffles were reported but police briefly detained four of the coronavirus deniers.	On 26 April 2021, coronavirus deniers protested at the Brandenburger Tor in Berlin - Mitte against the coronavirus protection measures. Near the demonstration site several coronavirus deniers verbally hassled journalists. No physical scuffles were reported but police briefly detained four of the coronavirus deniers.	0	1620169393	23769	3	200.0	NaN	
1048	2021-04-26	2021	4	26	Mon	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	SPD: Social Democratic Party of Germany; Government of Germany (2005-2021); Labor Group (Germany)	6			0	60		Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Berlin Online; Suddeutsche Zeitung	National		Economy	Labor Rights 	East and West / Metal + Elctricity	workers in the metal and electrical industry protested in Berlin - Friedrichshain-Kreuzberg (Berlin), gathering on the Oberbaum Bridge, for equal working conditions in East and West Germany. The SPD mayor of the city attended the protest.	On 26 April 2021, workers in the metal and electrical industry protested in Berlin - Friedrichshain-Kreuzberg (Berlin), gathering on the Oberbaum Bridge, for equal working conditions in East and West Germany. The SPD mayor of the city attended the protest.	0	1701200406	11636	3	200.0	NaN	
1049	2021-04-25	2021	4	25	Sun	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Marzahn-Hellersdorf	52.5223	13.5876	Berliner Morgenpost; Berliner Zeitung; Suddeutsche Zeitung	Subnational-National		Environment	Transport	Transport	several hundred people protested in Berlin - Marzahn-Hellersdorf (Berlin), marching and riding bycicles through Biesdorf, against the planned construction of a new highway (Tangentialverbindung Ost) and its cost and environmental impact. The protest was attended by climate, environmental and transportation associations.	On 25 April 2021, several hundred people protested in Berlin - Marzahn-Hellersdorf (Berlin), marching and riding bycicles through Biesdorf, against the planned construction of a new highway (Tangentialverbindung Ost) and its cost and environmental impact. The protest was attended by climate, environmental and transportation associations.	0	1701200406	13836	4	400.0	400	
1050	2021-04-24	2021	4	24	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	RH: Red Aid; VVN-BdA: Association of Persecutees of the Nazi Regime/Federation of Antifascists	6			0	60		Berlin - Neukolln	52.481	13.4354	Indymedia (Germany)	Other		Human Rights	International	freedom for Mumia Abu-Jamal / Prison	around 200 people, including Red Aid and VVN-BdA activists, protested in Berlin - Neukolln for the freedom of journalist and activist Mumia Abu-Jamal who is imprisoned in the United States.	On 24 April 2021, around 200 people, including Red Aid and VVN-BdA activists, protested in Berlin - Neukolln for the freedom of journalist and activist Mumia Abu-Jamal who is imprisoned in the United States.	0	1620169394	13717	3	200.0	200	
1051	2021-04-24	2021	4	24	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	AI: Amnesty International	6			0	60		Berlin - Mitte	52.5177	13.4024	Sudwest Presse	National		Human Rights	International	Free Navalny / imprisonment	Around 24 April 2021 (as reported), around 30 people, including AI activists, protested outside the Russian Embassy in Berlin - Mitte against the imprisonment of Russian opposition leader Alexei Navalny.	Around 24 April 2021 (as reported), around 30 people, including AI activists, protested outside the Russian Embassy in Berlin - Mitte against the imprisonment of Russian opposition leader Alexei Navalny.	0	1620169395	23769	1	30.0	30	
1052	2021-04-24	2021	4	24	Sat	Demonstrations	Protests	Protest with intervention	Protesters (Germany)		6	Police Forces of Germany (2005-2021)		1	16		Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Redaktionsnetzwerk Deutschland; RIAS; Der Tagesspiegel; Berlin Online	New media-Subnational		Health	Coronavirus	against Querdenken	around 1,500 people gathered for a counterprotest in Berlin - Friedrichshain-Kreuzberg to protest against an anti-coronavirus Querdenken protest that took place at the same time. Counterprotester repeatedly disrupted the Querdenken protest by pushing litter bins and cycles on the streets. Police pushed and carried away some of the counterprotesters and also detained several.	On 24 April 2021, around 1,500 people gathered for a counterprotest in Berlin - Friedrichshain-Kreuzberg to protest against an anti-coronavirus Querdenken protest that took place at the same time. Counterprotester repeatedly disrupted the Querdenken protest by pushing litter bins and cycles on the streets. Police pushed and carried away some of the counterprotesters and also detained several.	0	1639524320	11636	6	1500.0	1500	
1053	2021-04-24	2021	4	24	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Querdenken	6			0	60		Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Berlin Online; Der Tagesspiegel; Redaktionsnetzwerk Deutschland; RIAS	New media-Subnational		ProRightWing	Coronavirus	Querdenken	around 100 people gathered in Berlin - Friedrichshain-Kreuzberg for a Querdenken protest against the coronavirus protection measures.	On 24 April 2021, around 100 people gathered in Berlin - Friedrichshain-Kreuzberg for a Querdenken protest against the coronavirus protection measures.	0	1677617813	11636	3	100.0	100	
1054	2021-04-24	2021	4	24	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Mitte	52.5177	13.4024	Aachener Zeitung; Berlin Online; Redaktionsnetzwerk Deutschland; Suddeutsche Zeitung	National		Health	Coronavirus	Corona Measurements	around 20 to 30 people protested in Berlin - Mitte (Berlin), gathering in Mariannenplatz and riding their bikes towards the city center, against the coronavirus night curfew.	On 24 April 2021, around 20 to 30 people protested in Berlin - Mitte (Berlin), gathering in Mariannenplatz and riding their bikes towards the city center, against the coronavirus night curfew.	0	1701200406	23769	1	25.0	25	cycles
1055	2021-04-24	2021	4	24	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Armenian Group (Germany); Alevi Muslim Group (Germany); Yezidi Ethnic Group (Germany); Kurdish Ethnic Group (Germany); Turkish Group (Germany); Greek Group (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Rote Fahne	National		Human Rights	International	armenian genocide / 	around 300 people gathered in Berlin - Mitte (Berlin), marching from the Turkish embassy towards the Brandenburg Gate, to commemorate the Armenian genocide and to call on Turkey to recognize the 1915 genocide. The protest was attended by members of the Armenian, Alevi, Yezidi, Kurdish and Greek communities.	On 24 April 2021, around 300 people gathered in Berlin - Mitte (Berlin), marching from the Turkish embassy towards the Brandenburg Gate, to commemorate the Armenian genocide and to call on Turkey to recognize the 1915 genocide. The protest was attended by members of the Armenian, Alevi, Yezidi, Kurdish and Greek communities.	0	1701200406	23769	4	300.0	300	
1056	2021-04-23	2021	4	23	Fri	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	The Left (Germany)	6			0	60		Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Berliner Zeitung	National		Local	Housing	against gentrification	around 100 people protested in Berlin - Friedrichshain-Kreuzberg against the closure of an Aldi supermarket and against gentrification. The protest was attended by a The Left parliamentarian.	On 23 April 2021, around 100 people protested in Berlin - Friedrichshain-Kreuzberg against the closure of an Aldi supermarket and against gentrification. The protest was attended by a The Left parliamentarian.	0	1619550968	11636	3	100.0	100	
1057	2021-04-23	2021	4	23	Fri	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	FFF: Fridays for Future; Students (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Suddeutsche Zeitung	National		Environment	Anthropocene	Fridays for Future / Transport / climate summit / the exclusion of rerpresentatives from poor(er) countries	several hundred Fridays for Future activists protested in Berlin - Mitte (Berlin), from the Ministry of Transport at Invalidenpark towards the government district, with a cycle rally for more climate action and against the climate summit initiated by US-President Joe Biden. The activists criticized in particular 'the exclusion of representatives from poor(er) countries'.	On 23 April 2021, several hundred Fridays for Future activists protested in Berlin - Mitte (Berlin), from the Ministry of Transport at Invalidenpark towards the government district, with a cycle rally for more climate action and against the climate summit initiated by US-President Joe Biden. The activists criticized in particular 'the exclusion of representatives from poor(er) countries'.	0	1701200406	23769	4	400.0	400	cycles
1058	2021-04-21	2021	4	21	Wed	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	AI: Amnesty International	6			0	60		Berlin - Mitte	52.5177	13.4024	Suddeutsche Zeitung; Markische Oderzeitung	National		War / Peace	International	Free Navalny - Putin is a killer / Solidarity with Ukraine 	around 300 people, including Amnesty International activists, protested in Berlin - Mitte outside the Russian Embassy for the release of Russian opposition leader Alexey Navalny.	On 21 April 2021, around 300 people, including Amnesty International activists, protested in Berlin - Mitte outside the Russian Embassy for the release of Russian opposition leader Alexey Navalny.	0	1619550967	23769	4	300.0	300	
1059	2021-04-21	2021	4	21	Wed	Demonstrations	Riots	Violent demonstration	Rioters (Germany)	AfD: Alternative for Germany; JA: Young Alternative for Germany; NPD: National Democratic Party of Germany	5	Police Forces of Germany (2005-2021)		1	15		Berlin - Mitte	52.5177	13.4024	Aachener Zeitung; APABIZ; Berlin Online; Berliner Morgenpost; Berliner Zeitung; Bocholter-Borkener Volksblatt; Endstation Rechts; Kolnische Rundschau; Redaktionsnetzwerk Deutschland; Suddeutsche Zeitung	Other-New media		ProRightWing	Far-Right	AFD /NPD	around 8,000 to 10,000 people, including members of the JA, AfD, NPD and other members the far right, demonstrated in Berlin - Mitte (Berlin), on the 17th Street, against the coronavirus protection measures and the Infection Protection Bill that was debated in the Bundestag that day. Demonstrators did not adhere to Covid-19 measures. Clashes between demonstrators and police occurred. Demonstrators threw stones and bottles at police, who used pepper spray and temporarily detained around 230 demonstrators. 30 police officers were reported injured.	On 21 April 2021, around 8,000 to 10,000 people, including members of the JA, AfD, NPD and other members the far right, demonstrated in Berlin - Mitte (Berlin), on the 17th Street, against the coronavirus protection measures and the Infection Protection Bill that was debated in the Bundestag that day. Demonstrators did not adhere to Covid-19 measures. Clashes between demonstrators and police occurred. Demonstrators threw stones and bottles at police, who used pepper spray and temporarily detained around 230 demonstrators. 30 police officers were reported injured.	0	1707858600	23769	8	9000.0	9000	
